#{"t_start": 1781100550.140838, "env_id": "None"}
r,l,t,task_success,target
116.655454,21,5803.947553,True,carrot
114.79833,25,5810.823525,True,potato
109.741169,20,5818.128003,True,potato
116.879986,23,5825.174407,True,potato
107.459453,27,5834.350747,True,wheat
104.812936,15,5841.938198,True,wheat
113.621199,44,5851.506054,True,wheat
115.382046,22,5858.420971,True,carrot
139.140964,89,5871.857842,True,carrot
119.023346,31,5878.970477,True,carrot
105.654427,25,5886.688452,True,wheat
106.697647,21,5895.059419,True,wheat
53.589871,200,5919.917176,False,wheat
117.041105,20,5926.826073,True,potato
118.594669,25,5934.336925,True,potato
116.05655,24,5941.296235,True,potato
61.658911,200,5964.274135,False,carrot
65.671562,200,5984.734283,False,carrot
9.96718,33,5991.052282,False,carrot
43.412703,200,6012.537243,False,wheat
105.268685,19,6018.843871,True,wheat
101.899308,21,6025.054878,True,wheat
114.712105,16,6030.631264,True,carrot
113.755049,20,6037.327433,True,carrot
115.51554,18,6043.495943,True,carrot
115.919534,17,6048.777391,True,potato
117.355123,31,6055.953179,True,potato
113.617234,20,6062.262916,True,potato
114.862259,21,6068.177912,True,carrot
15.740816,23,6074.169513,False,carrot
61.545665,200,6094.986598,False,carrot
117.266124,31,6102.404937,True,potato
113.581008,20,6108.401824,True,potato
118.290995,26,6114.445034,True,potato
106.392958,21,6120.237574,True,wheat
112.541712,36,6126.854573,True,wheat
104.481767,16,6132.193357,True,wheat
114.800613,24,6138.127384,True,potato
113.845049,19,6144.863828,True,potato
120.096868,40,6152.035853,True,potato
107.983267,25,6157.834378,True,wheat
104.809111,16,6163.820239,True,wheat
58.934935,200,6183.236316,False,wheat
117.850591,26,6190.442173,True,carrot
125.334345,45,6197.954495,True,carrot
113.644783,15,6203.180751,True,carrot
116.708822,19,6208.873298,True,carrot
123.251811,44,6216.041307,True,carrot
117.928138,26,6221.911952,True,carrot
113.862936,20,6228.580502,True,potato
121.16774,39,6237.112335,True,potato
117.297071,22,6243.092879,True,potato
99.968823,25,6251.249214,True,wheat
108.88055,27,6257.155579,True,wheat
42.516099,200,6275.563705,False,wheat
106.546791,18,6281.543015,True,wheat
48.236715,200,6300.582398,False,wheat
